census_tract,Measure,health_outcome_value,TotalPopulation,Geolocation,CategoryID,health_outcome_label
25021417901,High blood pressure among adults aged >=18 years,30.2,6048,POINT (-70.97846633 42.24544364),HLTHOUT,BPHIGH
25021400500,Diagnosed diabetes among adults aged >=18 years,4.8,5173,POINT (-71.13094331 42.3374152),HLTHOUT,DIABETES
25021404202,Stroke among adults aged >=18 years,1.9,4986,POINT (-71.27127393 42.30353639),HLTHOUT,STROKE
25021404201,Arthritis among adults aged >=18 years,23.4,3658,POINT (-71.27945031 42.31824118),HLTHOUT,ARTHRITIS
25021419300,Chronic obstructive pulmonary disease among adults aged >=18 years,6.7,3863,POINT (-70.9834132 42.22786085),HLTHOUT,COPD
25021456102,No leisure-time physical activity among adults aged >=18 years,20.9,4945,POINT (-71.08703138 42.12454999),RISKBEH,LPA
25021456402,Mental health not good for >=14 days among adults aged >=18 years,13.6,5577,POINT (-71.11878358 42.1009819),HLTHSTAT,MHLTH
25021419100,Obesity among adults aged >=18 years,24.9,5691,POINT (-71.02182248 42.21758835),HLTHOUT,OBESITY
25021456301,Chronic obstructive pulmonary disease among adults aged >=18 years,6.9,1753,POINT (-71.10961137 42.1301071),HLTHOUT,COPD
25021419200,Vision disability among adults aged >=18 years,3.4,5002,POINT (-70.99453672 42.22262787),DISABLT,VISION
25021456402,Binge drinking among adults aged >=18 years,18.9,5577,POINT (-71.11878358 42.1009819),RISKBEH,BINGE
25021422100,Current smoking among adults aged >=18 years,12.3,5293,POINT (-70.96661134 42.15875842),RISKBEH,CSMOKING
25021400200,Current asthma among adults aged >=18 years,10.8,6132,POINT (-71.11963176 42.3468979),HLTHOUT,CASTHMA
25021456101,Independent living disability among adults aged >=18 years,5.8,3776,POINT (-71.08243461 42.1078983),DISABLT,INDEPLIVE
25021421100,Diagnosed diabetes among adults aged >=18 years,9.1,5120,POINT (-71.0185983 42.13801135),HLTHOUT,DIABETES
25021401100,Stroke among adults aged >=18 years,2.3,4441,POINT (-71.14130887 42.32312274),HLTHOUT,STROKE
25021442202,Mobility disability among adults aged >=18 years,9.8,7880,POINT (-71.38235624 42.07779929),DISABLT,MOBILITY
25021443101,High blood pressure among adults aged >=18 years,25.4,7638,POINT (-71.47227066 42.1050155),HLTHOUT,BPHIGH
25021413402,Hearing disability among adults aged >=18 years,4.6,4244,POINT (-71.22097205 42.17938006),DISABLT,HEARING
25021419400,All teeth lost among adults aged >=65 years,11.1,3166,POINT (-70.97086584 42.2304696),HLTHOUT,TEETHLOST
25021411302,Any disability among adults aged >=18 years,22.2,4009,POINT (-71.28002206 42.13589837),DISABLT,DISABILITY
25021405100,Chronic kidney disease among adults aged >=18 years,2.5,5589,POINT (-71.28459876 42.23654814),HLTHOUT,KIDNEY
25021412100,Diagnosed diabetes among adults aged >=18 years,7.5,6334,POINT (-71.22822336 42.20735839),HLTHOUT,DIABETES
25021402400,Self-care disability among adults aged >=18 years,2.3,6050,POINT (-71.16660857 42.23975066),DISABLT,SELFCARE
25021414200,Diagnosed diabetes among adults aged >=18 years,6.9,7183,POINT (-71.16277367 42.09207873),HLTHOUT,DIABETES
25021402102,Any disability among adults aged >=18 years,24,4063,POINT (-71.1526866 42.25000665),DISABLT,DISABILITY
25021419600,Depression among adults aged >=18 years,20.4,6766,POINT (-70.99269387 42.1803875),HLTHOUT,DEPRESSION
25021419200,Chronic kidney disease among adults aged >=18 years,2.9,5002,POINT (-70.99453672 42.22262787),HLTHOUT,KIDNEY
25021403400,Current smoking among adults aged >=18 years,8.1,6488,POINT (-71.26723388 42.27839338),RISKBEH,CSMOKING
25021412200,Stroke among adults aged >=18 years,3.1,3572,POINT (-71.22073835 42.23415749),HLTHOUT,STROKE
25021422301,Any disability among adults aged >=18 years,23.3,2975,POINT (-70.96349881 42.19081795),DISABLT,DISABILITY
25021402400,Stroke among adults aged >=18 years,2.3,6050,POINT (-71.16660857 42.23975066),HLTHOUT,STROKE
25021410300,Cognitive disability among adults ages >=18 years,10.1,4423,POINT (-71.21440583 42.05858508),DISABLT,COGNITION
25021400900,Chronic obstructive pulmonary disease among adults aged >=18 years,4.1,3865,POINT (-71.1159763 42.33331204),HLTHOUT,COPD
25021413100,Self-care disability among adults aged >=18 years,2.7,5854,POINT (-71.17791823 42.1883494),DISABLT,SELFCARE
25021442102,Any disability among adults aged >=18 years,19.9,7071,POINT (-71.42992478 42.08761238),DISABLT,DISABILITY
25021415101,Independent living disability among adults aged >=18 years,4.8,4532,POINT (-71.15568081 42.16933121),DISABLT,INDEPLIVE
25021442201,Independent living disability among adults aged >=18 years,4.5,4166,POINT (-71.41962361 42.05053826),DISABLT,INDEPLIVE
25021413200,No leisure-time physical activity among adults aged >=18 years,23.1,6079,POINT (-71.19495855 42.20279523),RISKBEH,LPA
25021456401,Cognitive disability among adults ages >=18 years,12,2765,POINT (-71.12926038 42.12745755),DISABLT,COGNITION
25021419200,Coronary heart disease among adults aged >=18 years,5.6,5002,POINT (-70.99453672 42.22262787),HLTHOUT,CHD
25021421200,Fair or poor self-rated health status among adults aged >=18 years,11.3,5671,POINT (-70.99779901 42.15235087),HLTHSTAT,GHLTH
25021443101,All teeth lost among adults aged >=65 years,9.4,7638,POINT (-71.47227066 42.1050155),HLTHOUT,TEETHLOST
25021419700,Chronic obstructive pulmonary disease among adults aged >=18 years,6.1,3821,POINT (-71.00007476 42.19277638),HLTHOUT,COPD
25021456200,Fair or poor self-rated health status among adults aged >=18 years,13.8,3146,POINT (-71.07880147 42.14461029),HLTHSTAT,GHLTH
25021422200,All teeth lost among adults aged >=65 years,10.2,6815,POINT (-70.93974174 42.1659965),HLTHOUT,TEETHLOST
25021420202,Vision disability among adults aged >=18 years,4.2,6303,POINT (-71.07757841 42.19198389),DISABLT,VISION
25021410300,Chronic obstructive pulmonary disease among adults aged >=18 years,5.2,4423,POINT (-71.21440583 42.05858508),HLTHOUT,COPD
25021422302,Cancer (excluding skin cancer) among adults aged >=18 years,6.8,6590,POINT (-70.93913353 42.18898917),HLTHOUT,CANCER
25021418102,Mobility disability among adults aged >=18 years,9.3,3377,POINT (-71.02163721 42.24675915),DISABLT,MOBILITY
25021418002,Binge drinking among adults aged >=18 years,17.4,7020,POINT (-70.99441435 42.23848322),RISKBEH,BINGE
25021416102,Independent living disability among adults aged >=18 years,5.7,3810,POINT (-71.10401573 42.22520451),DISABLT,INDEPLIVE
25021441203,Physical health not good for >=14 days among adults aged >=18 years,9.9,3730,POINT (-71.31277854 42.05843775),HLTHSTAT,PHLTH
25021403400,High blood pressure among adults aged >=18 years,27.6,6488,POINT (-71.26723388 42.27839338),HLTHOUT,BPHIGH
25021418101,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,35.2,4837,POINT (-71.01408196 42.25108748),HLTHOUT,HIGHCHOL
25021422502,Chronic kidney disease among adults aged >=18 years,2.6,5165,POINT (-70.937855 42.21377937),HLTHOUT,KIDNEY
25021422200,Obesity among adults aged >=18 years,26.9,6815,POINT (-70.93974174 42.1659965),HLTHOUT,OBESITY
25021412200,Depression among adults aged >=18 years,17.6,3572,POINT (-71.22073835 42.23415749),HLTHOUT,DEPRESSION
25021400500,Independent living disability among adults aged >=18 years,3.7,5173,POINT (-71.13094331 42.3374152),DISABLT,INDEPLIVE
25021412100,Self-care disability among adults aged >=18 years,2.2,6334,POINT (-71.22822336 42.20735839),DISABLT,SELFCARE
25021422501,Chronic obstructive pulmonary disease among adults aged >=18 years,6,4758,POINT (-70.92581665 42.20457874),HLTHOUT,COPD
25021404100,Fair or poor self-rated health status among adults aged >=18 years,8.7,4025,POINT (-71.25079549 42.31563652),HLTHSTAT,GHLTH
25021400800,Current smoking among adults aged >=18 years,7.4,5630,POINT (-71.11782598 42.33860811),RISKBEH,CSMOKING
25021400100,Vision disability among adults aged >=18 years,3.2,4977,POINT (-71.11196828 42.34557694),DISABLT,VISION
25021456102,Diagnosed diabetes among adults aged >=18 years,8.3,4945,POINT (-71.08703138 42.12454999),HLTHOUT,DIABETES
25021414200,Any disability among adults aged >=18 years,17,7183,POINT (-71.16277367 42.09207873),DISABLT,DISABILITY
25021418101,Vision disability among adults aged >=18 years,3.9,4837,POINT (-71.01408196 42.25108748),DISABLT,VISION
25021417502,Vision disability among adults aged >=18 years,4.1,4639,POINT (-71.0276416 42.27917027),DISABLT,VISION
25021417902,Independent living disability among adults aged >=18 years,7.5,3542,POINT (-70.99068368 42.24630717),DISABLT,INDEPLIVE
25021443102,Mental health not good for >=14 days among adults aged >=18 years,14.6,8694,POINT (-71.47622495 42.04772961),HLTHSTAT,MHLTH
25021422800,Physical health not good for >=14 days among adults aged >=18 years,9.8,3852,POINT (-70.93805125 42.25304494),HLTHSTAT,PHLTH
25021400400,Mobility disability among adults aged >=18 years,7.2,5449,POINT (-71.13215555 42.34216207),DISABLT,MOBILITY
25021441204,All teeth lost among adults aged >=65 years,8.1,4499,POINT (-71.34502247 42.07118644),HLTHOUT,TEETHLOST
25021417200,Binge drinking among adults aged >=18 years,15.9,8182,POINT (-71.03356848 42.27097622),RISKBEH,BINGE
25021418002,Stroke among adults aged >=18 years,2.3,7020,POINT (-70.99441435 42.23848322),HLTHOUT,STROKE
25021409101,Current smoking among adults aged >=18 years,14,6217,POINT (-71.31242217 42.118443),RISKBEH,CSMOKING
25021422200,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,35.9,6815,POINT (-70.93974174 42.1659965),HLTHOUT,HIGHCHOL
25021422600,Any disability among adults aged >=18 years,23.3,6668,POINT (-70.93768692 42.22710694),DISABLT,DISABILITY
25021422301,Chronic kidney disease among adults aged >=18 years,2.7,2975,POINT (-70.96349881 42.19081795),HLTHOUT,KIDNEY
25021415300,Cancer (excluding skin cancer) among adults aged >=18 years,7.9,3714,POINT (-71.1262404 42.19779156),HLTHOUT,CANCER
25021422301,High blood pressure among adults aged >=18 years,27.4,2975,POINT (-70.96349881 42.19081795),HLTHOUT,BPHIGH
25021413200,Independent living disability among adults aged >=18 years,7.6,6079,POINT (-71.19495855 42.20279523),DISABLT,INDEPLIVE
25021408101,Binge drinking among adults aged >=18 years,19.7,7962,POINT (-71.43342248 42.15695228),RISKBEH,BINGE
25021417801,High blood pressure among adults aged >=18 years,26.7,5443,POINT (-70.96296652 42.26616374),HLTHOUT,BPHIGH
25021411200,Independent living disability among adults aged >=18 years,4.8,6562,POINT (-71.22149492 42.15470361),DISABLT,INDEPLIVE
25021408101,Hearing disability among adults aged >=18 years,4.9,7962,POINT (-71.43342248 42.15695228),DISABLT,HEARING
25021400700,Self-care disability among adults aged >=18 years,1.5,3598,POINT (-71.12482476 42.33332451),DISABLT,SELFCARE
25021417702,Any disability among adults aged >=18 years,21.9,2765,POINT (-70.99343251 42.2604373),DISABLT,DISABILITY
25021402500,Diagnosed diabetes among adults aged >=18 years,9.1,4264,POINT (-71.19846211 42.25164416),HLTHOUT,DIABETES
25021404202,Binge drinking among adults aged >=18 years,20.6,4986,POINT (-71.27127393 42.30353639),RISKBEH,BINGE
25021406101,Independent living disability among adults aged >=18 years,4.6,5537,POINT (-71.31058451 42.20256209),DISABLT,INDEPLIVE
25021419600,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,35.7,6766,POINT (-70.99269387 42.1803875),HLTHOUT,HIGHCHOL
25021404301,Binge drinking among adults aged >=18 years,17.6,5508,POINT (-71.30907515 42.31221331),RISKBEH,BINGE
25021421100,Binge drinking among adults aged >=18 years,18.4,5120,POINT (-71.0185983 42.13801135),RISKBEH,BINGE
25021422501,Diagnosed diabetes among adults aged >=18 years,7.6,4758,POINT (-70.92581665 42.20457874),HLTHOUT,DIABETES
25021419700,Obesity among adults aged >=18 years,24.5,3821,POINT (-71.00007476 42.19277638),HLTHOUT,OBESITY
25021411301,Fair or poor self-rated health status among adults aged >=18 years,10.3,5527,POINT (-71.25455893 42.17651056),HLTHSTAT,GHLTH
25021443101,Any disability among adults aged >=18 years,22,7638,POINT (-71.47227066 42.1050155),DISABLT,DISABILITY
25021413300,No leisure-time physical activity among adults aged >=18 years,17.1,4954,POINT (-71.21816427 42.19412838),RISKBEH,LPA
25021418003,Independent living disability among adults aged >=18 years,5.5,2481,POINT (-71.02075518 42.23336834),DISABLT,INDEPLIVE
25021400300,Depression among adults aged >=18 years,20.8,4110,POINT (-71.12700214 42.34703734),HLTHOUT,DEPRESSION
25021402200,Current asthma among adults aged >=18 years,10.4,2169,POINT (-71.14514835 42.2343938),HLTHOUT,CASTHMA
25021417502,Coronary heart disease among adults aged >=18 years,4,4639,POINT (-71.0276416 42.27917027),HLTHOUT,CHD
25021415102,Self-care disability among adults aged >=18 years,2.5,7465,POINT (-71.14271349 42.14866971),DISABLT,SELFCARE
25021403400,Coronary heart disease among adults aged >=18 years,5.2,6488,POINT (-71.26723388 42.27839338),HLTHOUT,CHD
25021416200,Fair or poor self-rated health status among adults aged >=18 years,11.8,6651,POINT (-71.09607602 42.25438723),HLTHSTAT,GHLTH
25021440100,Obesity among adults aged >=18 years,26.2,8264,POINT (-71.33612414 42.01411871),HLTHOUT,OBESITY
25021403500,No leisure-time physical activity among adults aged >=18 years,16.4,5684,POINT (-71.23297342 42.30232955),RISKBEH,LPA
25021415101,Physical health not good for >=14 days among adults aged >=18 years,8.3,4532,POINT (-71.15568081 42.16933121),HLTHSTAT,PHLTH
25021405100,Fair or poor self-rated health status among adults aged >=18 years,8.3,5589,POINT (-71.28459876 42.23654814),HLTHSTAT,GHLTH
25021456401,No leisure-time physical activity among adults aged >=18 years,20.6,2765,POINT (-71.12926038 42.12745755),RISKBEH,LPA
25021419500,Obesity among adults aged >=18 years,24.1,3077,POINT (-70.97959575 42.21069154),HLTHOUT,OBESITY
25021400600,Physical health not good for >=14 days among adults aged >=18 years,6.2,5177,POINT (-71.13941027 42.33356244),HLTHSTAT,PHLTH
25021400300,Arthritis among adults aged >=18 years,14.8,4110,POINT (-71.12700214 42.34703734),HLTHOUT,ARTHRITIS
25021403300,Hearing disability among adults aged >=18 years,5.3,4222,POINT (-71.24638071 42.26656049),DISABLT,HEARING
25021404301,Stroke among adults aged >=18 years,2.1,5508,POINT (-71.30907515 42.31221331),HLTHOUT,STROKE
25021419800,Stroke among adults aged >=18 years,2.9,4358,POINT (-71.02235986 42.20112937),HLTHOUT,STROKE
25021457100,Arthritis among adults aged >=18 years,26.3,4356,POINT (-71.04965099 42.12676453),HLTHOUT,ARTHRITIS
25021414100,Independent living disability among adults aged >=18 years,4.1,5693,POINT (-71.20501305 42.11965566),DISABLT,INDEPLIVE
25021400300,Hearing disability among adults aged >=18 years,3.5,4110,POINT (-71.12700214 42.34703734),DISABLT,HEARING
25021410100,All teeth lost among adults aged >=65 years,9.9,6142,POINT (-71.2678387 42.05560808),HLTHOUT,TEETHLOST
25021441203,Any disability among adults aged >=18 years,24.6,3730,POINT (-71.31277854 42.05843775),DISABLT,DISABILITY
25021412300,Stroke among adults aged >=18 years,2.3,4712,POINT (-71.17207024 42.21457745),HLTHOUT,STROKE
25021402101,Binge drinking among adults aged >=18 years,18,3634,POINT (-71.18040993 42.26503101),RISKBEH,BINGE
25021418004,Mobility disability among adults aged >=18 years,11.2,4280,POINT (-71.01050866 42.23836944),DISABLT,MOBILITY
25021415200,Physical health not good for >=14 days among adults aged >=18 years,8.8,5850,POINT (-71.10356933 42.16520098),HLTHSTAT,PHLTH
25021412300,Diagnosed diabetes among adults aged >=18 years,7.2,4712,POINT (-71.17207024 42.21457745),HLTHOUT,DIABETES
25021402500,Self-care disability among adults aged >=18 years,3.1,4264,POINT (-71.19846211 42.25164416),DISABLT,SELFCARE
25021417701,Chronic obstructive pulmonary disease among adults aged >=18 years,6.2,5417,POINT (-71.0010474 42.2523245),HLTHOUT,COPD
25021457100,Any disability among adults aged >=18 years,27.4,4356,POINT (-71.04965099 42.12676453),DISABLT,DISABILITY
25021418200,All teeth lost among adults aged >=65 years,10.4,6224,POINT (-71.05281438 42.22706175),HLTHOUT,TEETHLOST
25021400500,Cancer (excluding skin cancer) among adults aged >=18 years,5.1,5173,POINT (-71.13094331 42.3374152),HLTHOUT,CANCER
25021407100,Independent living disability among adults aged >=18 years,4.9,7891,POINT (-71.36258416 42.16903067),DISABLT,INDEPLIVE
25021442202,Coronary heart disease among adults aged >=18 years,4.6,7880,POINT (-71.38235624 42.07779929),HLTHOUT,CHD
25021417602,No leisure-time physical activity among adults aged >=18 years,23.7,5155,POINT (-71.00709814 42.26652344),RISKBEH,LPA
25021407100,Hearing disability among adults aged >=18 years,5,7891,POINT (-71.36258416 42.16903067),DISABLT,HEARING
25021417802,Stroke among adults aged >=18 years,4.1,3150,POINT (-70.96584254 42.25540659),HLTHOUT,STROKE
25021400600,Diagnosed diabetes among adults aged >=18 years,5.3,5177,POINT (-71.13941027 42.33356244),HLTHOUT,DIABETES
25021442102,Chronic kidney disease among adults aged >=18 years,2.3,7071,POINT (-71.42992478 42.08761238),HLTHOUT,KIDNEY
25021413300,Chronic obstructive pulmonary disease among adults aged >=18 years,5,4954,POINT (-71.21816427 42.19412838),HLTHOUT,COPD
25021411302,Cancer (excluding skin cancer) among adults aged >=18 years,6.6,4009,POINT (-71.28002206 42.13589837),HLTHOUT,CANCER
25021408102,Mobility disability among adults aged >=18 years,9.8,4790,POINT (-71.41625596 42.14403652),DISABLT,MOBILITY
25021400900,No leisure-time physical activity among adults aged >=18 years,17.5,3865,POINT (-71.1159763 42.33331204),RISKBEH,LPA
25021422501,Obesity among adults aged >=18 years,28.3,4758,POINT (-70.92581665 42.20457874),HLTHOUT,OBESITY
25021457100,Sleeping less than 7 hours among adults aged >=18 years,31.6,4356,POINT (-71.04965099 42.12676453),RISKBEH,SLEEP
